----- Base data -----
Date,SP500,RFR,VOL,Returns
2017-03-17,2378.25,0.0070799999999999995,0.1128,0.0
2017-03-20,2373.47,0.0070999999999999995,0.1134,-0.00200988121517931
2017-03-21,2344.02,0.00753,0.1247,-0.012407993359932812
2017-03-22,2348.45,0.0074800000000000005,0.12810000000000002,0.0018899156150544716
2017-03-23,2345.96,0.0074800000000000005,0.13119999999999998,-0.0010602737976110888
2017-03-24,2343.98,0.0074800000000000005,0.12960000000000002,-0.0008440041603438031
2017-03-27,2341.5901,0.00758,0.125,-0.0010195906108414476
2017-03-28,2358.5701,0.007730000000000001,0.1153,0.007251482657020025
2017-03-29,2361.1299,0.00755,0.1142,0.0010853186004520232
2017-03-30,2368.0601,0.00758,0.11539999999999999,0.0029351201727614296
2017-03-31,2362.72,0.00738,0.12369999999999999,-0.0022550525639110086
2017-04-03,2358.8401,0.0074,0.12380000000000001,-0.0016421327960993715
2017-04-04,2360.1599,0.0078000000000000005,0.11789999999999999,0.0005595122789374685
2017-04-05,2352.95,0.0078000000000000005,0.12890000000000001,-0.003054835394839306
2017-04-06,2357.49,0.00788,0.12390000000000001,0.0019294927644020188
2017-04-07,2355.54,0.007980000000000001,0.12869999999999998,-0.0008271509105022279
2017-04-10,2357.1599,0.00788,0.1405,0.0006876979376280179
2017-04-11,2353.78,0.008,0.1507,-0.001433886602262291
2017-04-12,2344.9299,0.007930000000000001,0.1577,-0.003759952077084572
2017-04-13,2328.95,0.0079,0.15960000000000002,-0.006814660003269246
2017-04-17,2349.01,0.0079,0.1466,0.008613323600764389
2017-04-18,2342.1899,0.00805,0.1442,-0.0029033933444303495
2017-04-19,2338.1699,0.007850000000000001,0.1493,-0.0017163424707791197
2017-04-20,2355.8401,0.0077,0.14150000000000001,0.007557278023295089
2017-04-21,2348.6899,0.0076300000000000005,0.1463,-0.0030350956331883783
2017-04-24,2374.1499,0.0077,0.1084,0.010840085785696951
2017-04-25,2388.6101,0.00808,0.1076,0.006090685343836055
2017-04-26,2387.45,0.00803,0.1085,-0.00048567993579196056
2017-04-27,2388.77,0.007850000000000001,0.1036,0.0005528911600243269
2017-04-28,2384.2,0.0078000000000000005,0.1082,-0.0019131184668260692
2017-05-01,2388.3301,0.007850000000000001,0.1011,0.00173227917121066
2017-05-02,2391.1699,0.00843,0.1059,0.001189031616693148
2017-05-03,2388.1299,0.00848,0.1068,-0.0012713442068671421
2017-05-04,2389.52,0.00855,0.10460000000000001,0.0005820872641810748
2017-05-05,2399.29,0.00868,0.1057,0.004088687267735702
2017-05-08,2399.3799,0.0087,0.0977,3.746941803606241e-05
2017-05-09,2396.9199,0.0089,0.09960000000000001,-0.0010252649028192895
2017-05-10,2399.6299,0.00875,0.10210000000000001,0.0011306176731229467
2017-05-11,2394.4399,0.0086,0.106,-0.002162833526953456
2017-05-12,2390.8999,0.00855,0.10400000000000001,-0.0014784250797023057
2017-05-15,2402.3201,0.00863,0.1042,0.004776527867185187
2017-05-16,2400.6699,0.0089,0.10650000000000001,-0.0006869192827384518
2017-05-17,2357.03,0.00875,0.1559,-0.018178217671658947
2017-05-18,2365.72,0.00893,0.1466,0.0036868431882495223
2017-05-19,2381.73,0.00888,0.1204,0.00676749573068669
2017-05-22,2394.02,0.00878,0.1093,0.005160114706536767
2017-05-23,2398.4199,0.009130000000000001,0.1072,0.0018378710286464095
2017-05-24,2404.3899,0.00905,0.1002,0.0024891387867487236
2017-05-25,2415.0701,0.009080000000000001,0.0999,0.004441958436108839
2017-05-26,2415.8201,0.0091,0.0981,0.00031054999190294197
2017-05-30,2412.9099,0.0091,0.1038,-0.0012046426801398669
2017-05-31,2411.8,0.0095,0.1041,-0.00045998402178215603
2017-06-01,2430.0601,0.00948,0.0989,0.00757115017829002
2017-06-02,2439.0701,0.00953,0.0975,0.0037077272286392127
2017-06-05,2436.1001,0.00948,0.10070000000000001,-0.0012176771795119334
2017-06-06,2429.3301,0.00958,0.1045,-0.0027790319453622203
2017-06-07,2433.1399,0.00973,0.1039,0.0015682512640007307
2017-06-08,2433.79,0.00973,0.10160000000000001,0.00026718562298855275
2017-06-09,2431.77,0.0098,0.107,-0.0008299812227020587
2017-06-12,2429.3899,0.00973,0.11460000000000001,-0.0009787521023780776
2017-06-13,2440.3501,0.00983,0.1042,0.004511503073261203
2017-06-14,2437.9199,0.00983,0.10640000000000001,-0.0009958407197394603
2017-06-15,2432.46,0.00993,0.109,-0.00223957317055401
2017-06-16,2433.1499,0.00985,0.1038,0.0002836223411688543
2017-06-19,2453.46,0.00985,0.1037,0.008347245683465676
2017-06-20,2437.03,0.00993,0.1086,-0.006696665117833511
2017-06-21,2435.6101,0.00968,0.1075,-0.0005826354209839124
2017-06-22,2434.5,0.009330000000000001,0.1048,-0.0004557790263720607
2017-06-23,2438.3,0.009330000000000001,0.1002,0.0015608954610804027
2017-06-26,2439.0701,0.009330000000000001,0.099,0.0003158348029363989
2017-06-27,2419.3799,0.0099,0.1106,-0.008072830707079759
2017-06-28,2440.6899,0.00985,0.1003,0.008808042093761292
